provincia,cantón,fecha,femicidios
CANAR,Deleg,2022-10-01,0
CANAR,Suscal,2022-10-01,0
CARCHI,Tulcan,2022-10-01,0
CARCHI,Bolivar,2022-10-01,0
CARCHI,Espejo,2022-10-01,0
CARCHI,Mira,2022-10-01,0
CARCHI,Montufar,2022-10-01,0
CARCHI,San Pedro De Huaca,2022-10-01,0
COTOPAXI,Latacunga,2022-10-01,0
COTOPAXI,La Mana,2022-10-01,0
COTOPAXI,Pangua,2022-10-01,0
COTOPAXI,Pujili,2022-10-01,0
COTOPAXI,Salcedo,2022-10-01,0
COTOPAXI,Saquisili,2022-10-01,0
COTOPAXI,Sigchos,2022-10-01,0
CHIMBORAZO,Riobamba,2022-10-01,0
CHIMBORAZO,Alausi,2022-10-01,0
CHIMBORAZO,Colta,2022-10-01,0
CHIMBORAZO,Chambo,2022-10-01,0
CHIMBORAZO,Chunchi,2022-10-01,0
CHIMBORAZO,Guamote,2022-10-01,0
CHIMBORAZO,Guano,2022-10-01,0
CHIMBORAZO,Pallatanga,2022-10-01,0
CHIMBORAZO,Penipe,2022-10-01,0
CHIMBORAZO,Cumanda,2022-10-01,0
EL ORO,Machala,2022-10-01,0
EL ORO,Arenillas,2022-10-01,0
EL ORO,Atahualpa,2022-10-01,0
EL ORO,Balsas,2022-10-01,0
EL ORO,Chilla,2022-10-01,0
EL ORO,El Guabo,2022-10-01,0
EL ORO,Huaquillas,2022-10-01,0
EL ORO,Marcabeli,2022-10-01,0
EL ORO,Pasaje,2022-10-01,1
EL ORO,Piñas,2022-10-01,0
EL ORO,Portovelo,2022-10-01,0
EL ORO,Santa Rosa,2022-10-01,1
EL ORO,Zaruma,2022-10-01,0
EL ORO,Las Lajas,2022-10-01,0
ESMERALDAS,Esmeraldas,2022-10-01,0
ESMERALDAS,Eloy Alfaro,2022-10-01,0
ESMERALDAS,Muisne,2022-10-01,0
ESMERALDAS,Quininde,2022-10-01,1
ESMERALDAS,San Lorenzo,2022-10-01,0
ESMERALDAS,Atacames,2022-10-01,0
ESMERALDAS,Rioverde,2022-10-01,0
GUAYAS,Guayaquil,2022-10-01,0
GUAYAS,Alfredo Baquerizo Moreno (Jujan),2022-10-01,0
GUAYAS,Balao,2022-10-01,0
GUAYAS,Balzar,2022-10-01,0
GUAYAS,Colimes,2022-10-01,0
GUAYAS,Daule,2022-10-01,0
GUAYAS,Duran,2022-10-01,0
GUAYAS,El Empalme,2022-10-01,0
GUAYAS,El Triunfo,2022-10-01,0
GUAYAS,Milagro,2022-10-01,0
GUAYAS,Naranjal,2022-10-01,0
GUAYAS,Naranjito,2022-10-01,0
GUAYAS,Palestina,2022-10-01,0
GUAYAS,Pedro Carbo,2022-10-01,0
GUAYAS,Samborondon,2022-10-01,0
GUAYAS,Santa Lucia,2022-10-01,0
GUAYAS,Salitre (Urbina Jado),2022-10-01,0
GUAYAS,San Jacinto De Yaguachi,2022-10-01,0
GUAYAS,Playas,2022-10-01,0
GUAYAS,Simon Bolivar,2022-10-01,0
GUAYAS,Coronel Marcelino Maridueña,2022-10-01,0
GUAYAS,Lomas De Sargentillo,2022-10-01,0
GUAYAS,Nobol,2022-10-01,0
GUAYAS,Gral Antonio Elizalde,2022-10-01,0
GUAYAS,Isidro Ayora,2022-10-01,0
IMBABURA,Ibarra,2022-10-01,0
IMBABURA,Antonio Ante,2022-10-01,0
IMBABURA,Cotacachi,2022-10-01,0
IMBABURA,Otavalo,2022-10-01,0
IMBABURA,Pimampiro,2022-10-01,0
IMBABURA,San Miguel De Urcuqui,2022-10-01,0
LOJA,Loja,2022-10-01,0
LOJA,Calvas,2022-10-01,0
LOJA,Catamayo,2022-10-01,0
LOJA,Celica,2022-10-01,0
LOJA,Chaguarpamba,2022-10-01,0
LOJA,Espindola,2022-10-01,0
LOJA,Gonzanama,2022-10-01,0
LOJA,Macara,2022-10-01,0
LOJA,Paltas,2022-10-01,0
LOJA,Puyango,2022-10-01,0
LOJA,Saraguro,2022-10-01,0
LOJA,Sozoranga,2022-10-01,0
LOJA,Zapotillo,2022-10-01,0
LOJA,Pindal,2022-10-01,0
LOJA,Quilanga,2022-10-01,0
LOJA,Olmedo,2022-10-01,0
LOS RIOS,Babahoyo,2022-10-01,0
LOS RIOS,Baba,2022-10-01,0
LOS RIOS,Montalvo,2022-10-01,0
LOS RIOS,Puebloviejo,2022-10-01,0
LOS RIOS,Quevedo,2022-10-01,0
LOS RIOS,Urdaneta,2022-10-01,0
LOS RIOS,Ventanas,2022-10-01,0
LOS RIOS,Vinces,2022-10-01,0
LOS RIOS,Palenque,2022-10-01,0
LOS RIOS,Buena Fe,2022-10-01,0
LOS RIOS,Valencia,2022-10-01,0
LOS RIOS,Mocache,2022-10-01,0
LOS RIOS,Quinsaloma,2022-10-01,0
MANABI,Portoviejo,2022-10-01,0
MANABI,Bolivar,2022-10-01,0
MANABI,Chone,2022-10-01,0
MANABI,El Carmen,2022-10-01,0
MANABI,Flavio Alfaro,2022-10-01,0
MANABI,Jipijapa,2022-10-01,0
MANABI,Junin,2022-10-01,0
MANABI,Manta,2022-10-01,1
MANABI,Montecristi,2022-10-01,0
MANABI,Pajan,2022-10-01,0
MANABI,Pichincha,2022-10-01,0
MANABI,Rocafuerte,2022-10-01,0
MANABI,Santa Ana,2022-10-01,0
MANABI,Sucre,2022-10-01,0
MANABI,Tosagua,2022-10-01,0
MANABI,24 De Mayo,2022-10-01,0
MANABI,Pedernales,2022-10-01,0
MANABI,Olmedo,2022-10-01,0
MANABI,Puerto Lopez,2022-10-01,0
MANABI,Jama,2022-10-01,0
MANABI,Jaramijo,2022-10-01,0
MANABI,San Vicente,2022-10-01,0
MORONA SANTIAGO,Morona,2022-10-01,0
MORONA SANTIAGO,Gualaquiza,2022-10-01,0
MORONA SANTIAGO,Limon Indanza,2022-10-01,0
MORONA SANTIAGO,Palora,2022-10-01,0
MORONA SANTIAGO,Santiago,2022-10-01,0
MORONA SANTIAGO,Sucua,2022-10-01,0
MORONA SANTIAGO,Huamboya,2022-10-01,0
MORONA SANTIAGO,San Juan Bosco,2022-10-01,0
MORONA SANTIAGO,Taisha,2022-10-01,0
MORONA SANTIAGO,Logroño,2022-10-01,0
MORONA SANTIAGO,Pablo Sexto,2022-10-01,0
MORONA SANTIAGO,Canton Tiwintza,2022-10-01,0
NAPO,Tena,2022-10-01,0
NAPO,Archidona,2022-10-01,0
NAPO,El Chaco,2022-10-01,0
NAPO,Quijos,2022-10-01,0
NAPO,Carlos Julio Arosemena Tola,2022-10-01,0
PASTAZA,Pastaza,2022-10-01,0
PASTAZA,Mera,2022-10-01,0
PASTAZA,Santa Clara,2022-10-01,0
PASTAZA,Arajuno,2022-10-01,0
PICHINCHA,Quito,2022-10-01,0
PICHINCHA,Cayambe,2022-10-01,0
PICHINCHA,Mejia,2022-10-01,0
PICHINCHA,Pedro Moncayo,2022-10-01,0
PICHINCHA,Rumiñahui,2022-10-01,0
PICHINCHA,San Miguel De Los Bancos,2022-10-01,0
PICHINCHA,Pedro Vicente Maldonado,2022-10-01,0
PICHINCHA,Puerto Quito,2022-10-01,0
TUNGURAHUA,Ambato,2022-10-01,1
TUNGURAHUA,Baños De Agua Santa,2022-10-01,0
TUNGURAHUA,Cevallos,2022-10-01,0
TUNGURAHUA,Mocha,2022-10-01,0
TUNGURAHUA,Patate,2022-10-01,0
TUNGURAHUA,Quero,2022-10-01,0
TUNGURAHUA,San Pedro De Pelileo,2022-10-01,0
TUNGURAHUA,Santiago De Pillaro,2022-10-01,0
TUNGURAHUA,Tisaleo,2022-10-01,0
ZAMORA CHINCHIPE,Zamora,2022-10-01,0
ZAMORA CHINCHIPE,Chinchipe,2022-10-01,0
ZAMORA CHINCHIPE,Nangaritza,2022-10-01,0
ZAMORA CHINCHIPE,Yacuambi,2022-10-01,0
ZAMORA CHINCHIPE,Yantzaza (Yanzatza),2022-10-01,0
ZAMORA CHINCHIPE,El Pangui,2022-10-01,0
ZAMORA CHINCHIPE,Centinela Del Condor,2022-10-01,0
ZAMORA CHINCHIPE,Palanda,2022-10-01,0
ZAMORA CHINCHIPE,Paquisha,2022-10-01,0
GALAPAGOS,San Cristobal,2022-10-01,0
GALAPAGOS,Isabela,2022-10-01,0
GALAPAGOS,Santa Cruz,2022-10-01,0
SUCUMBIOS,Lago Agrio,2022-10-01,0
SUCUMBIOS,Gonzalo Pizarro,2022-10-01,0
SUCUMBIOS,Putumayo,2022-10-01,0
SUCUMBIOS,Shushufindi,2022-10-01,0
SUCUMBIOS,Sucumbios,2022-10-01,0
SUCUMBIOS,Cascales,2022-10-01,0
SUCUMBIOS,Cuyabeno,2022-10-01,0
ORELLANA,Orellana,2022-10-01,0
ORELLANA,Aguarico,2022-10-01,0
ORELLANA,La Joya De Los Sachas,2022-10-01,0
ORELLANA,Loreto,2022-10-01,0
SANTO DOMINGO DE LOS TSACHILAS,Santo Domingo,2022-10-01,0
SANTO DOMINGO DE LOS TSACHILAS,La Concordia,2022-10-01,0
SANTA ELENA,Santa Elena,2022-10-01,1
SANTA ELENA,La Libertad,2022-10-01,0
SANTA ELENA,Salinas,2022-10-01,0
TOTAL NACIONAL,Total Nacional,2022-10-01,7
AZUAY,Cuenca,2022-11-01,1
AZUAY,Giron,2022-11-01,0
AZUAY,Gualaceo,2022-11-01,0
AZUAY,Nabon,2022-11-01,0
AZUAY,Paute,2022-11-01,0
AZUAY,Pucara,2022-11-01,0
AZUAY,San Fernando,2022-11-01,0
AZUAY,Santa Isabel,2022-11-01,0
AZUAY,Sigsig,2022-11-01,0
AZUAY,Oña,2022-11-01,0
AZUAY,Chordeleg,2022-11-01,0
AZUAY,El Pan,2022-11-01,0
AZUAY,Sevilla De Oro,2022-11-01,0
AZUAY,Guachapala,2022-11-01,0
AZUAY,Camilo Ponce Enriquez,2022-11-01,0
BOLIVAR,Guaranda,2022-11-01,0
BOLIVAR,Chillanes,2022-11-01,0
BOLIVAR,Chimbo,2022-11-01,0
BOLIVAR,Echeandia,2022-11-01,0
BOLIVAR,San Miguel,2022-11-01,0
BOLIVAR,Caluma,2022-11-01,0
BOLIVAR,Las Naves,2022-11-01,0
CANAR,Azogues,2022-11-01,0
CANAR,Biblian,2022-11-01,0
CANAR,Cañar,2022-11-01,0
CANAR,La Troncal,2022-11-01,0
CANAR,El Tambo,2022-11-01,0
CANAR,Deleg,2022-11-01,0
CANAR,Suscal,2022-11-01,0
CARCHI,Tulcan,2022-11-01,0
CARCHI,Bolivar,2022-11-01,0
CARCHI,Espejo,2022-11-01,0
CARCHI,Mira,2022-11-01,0
CARCHI,Montufar,2022-11-01,0
CARCHI,San Pedro De Huaca,2022-11-01,0
COTOPAXI,Latacunga,2022-11-01,0
COTOPAXI,La Mana,2022-11-01,0
COTOPAXI,Pangua,2022-11-01,0
COTOPAXI,Pujili,2022-11-01,0
COTOPAXI,Salcedo,2022-11-01,0
COTOPAXI,Saquisili,2022-11-01,0
COTOPAXI,Sigchos,2022-11-01,0
CHIMBORAZO,Riobamba,2022-11-01,0
CHIMBORAZO,Alausi,2022-11-01,0
CHIMBORAZO,Colta,2022-11-01,0
CHIMBORAZO,Chambo,2022-11-01,0
CHIMBORAZO,Chunchi,2022-11-01,0
CHIMBORAZO,Guamote,2022-11-01,0
CHIMBORAZO,Guano,2022-11-01,0
CHIMBORAZO,Pallatanga,2022-11-01,0
CHIMBORAZO,Penipe,2022-11-01,0
CHIMBORAZO,Cumanda,2022-11-01,0
EL ORO,Machala,2022-11-01,0
EL ORO,Arenillas,2022-11-01,0
EL ORO,Atahualpa,2022-11-01,0
EL ORO,Balsas,2022-11-01,0
EL ORO,Chilla,2022-11-01,0
EL ORO,El Guabo,2022-11-01,0
EL ORO,Huaquillas,2022-11-01,0
EL ORO,Marcabeli,2022-11-01,0
EL ORO,Pasaje,2022-11-01,0
EL ORO,Piñas,2022-11-01,0
EL ORO,Portovelo,2022-11-01,0
EL ORO,Santa Rosa,2022-11-01,0
EL ORO,Zaruma,2022-11-01,0
EL ORO,Las Lajas,2022-11-01,0
ESMERALDAS,Esmeraldas,2022-11-01,0
ESMERALDAS,Eloy Alfaro,2022-11-01,0
ESMERALDAS,Muisne,2022-11-01,0
ESMERALDAS,Quininde,2022-11-01,0
ESMERALDAS,San Lorenzo,2022-11-01,0
ESMERALDAS,Atacames,2022-11-01,0
ESMERALDAS,Rioverde,2022-11-01,0
GUAYAS,Guayaquil,2022-11-01,2
GUAYAS,Alfredo Baquerizo Moreno (Jujan),2022-11-01,0
GUAYAS,Balao,2022-11-01,0
GUAYAS,Balzar,2022-11-01,0
GUAYAS,Colimes,2022-11-01,0
GUAYAS,Daule,2022-11-01,0
GUAYAS,Duran,2022-11-01,0
GUAYAS,El Empalme,2022-11-01,0
GUAYAS,El Triunfo,2022-11-01,0
GUAYAS,Milagro,2022-11-01,1
GUAYAS,Naranjal,2022-11-01,0
GUAYAS,Naranjito,2022-11-01,0
GUAYAS,Palestina,2022-11-01,0
GUAYAS,Pedro Carbo,2022-11-01,0
GUAYAS,Samborondon,2022-11-01,0
GUAYAS,Santa Lucia,2022-11-01,0
GUAYAS,Salitre (Urbina Jado),2022-11-01,0
GUAYAS,San Jacinto De Yaguachi,2022-11-01,0
GUAYAS,Playas,2022-11-01,0
GUAYAS,Simon Bolivar,2022-11-01,0
GUAYAS,Coronel Marcelino Maridueña,2022-11-01,0
GUAYAS,Lomas De Sargentillo,2022-11-01,0
GUAYAS,Nobol,2022-11-01,0
GUAYAS,Gral Antonio Elizalde,2022-11-01,0
GUAYAS,Isidro Ayora,2022-11-01,0
IMBABURA,Ibarra,2022-11-01,0
IMBABURA,Antonio Ante,2022-11-01,0
IMBABURA,Cotacachi,2022-11-01,0
IMBABURA,Otavalo,2022-11-01,0
IMBABURA,Pimampiro,2022-11-01,0
IMBABURA,San Miguel De Urcuqui,2022-11-01,0
LOJA,Loja,2022-11-01,0
LOJA,Calvas,2022-11-01,0
LOJA,Catamayo,2022-11-01,0
LOJA,Celica,2022-11-01,0
LOJA,Chaguarpamba,2022-11-01,0
LOJA,Espindola,2022-11-01,0
LOJA,Gonzanama,2022-11-01,0
LOJA,Macara,2022-11-01,0
LOJA,Paltas,2022-11-01,0
LOJA,Puyango,2022-11-01,0
LOJA,Saraguro,2022-11-01,0
LOJA,Sozoranga,2022-11-01,0
LOJA,Zapotillo,2022-11-01,0
LOJA,Pindal,2022-11-01,0
LOJA,Quilanga,2022-11-01,0
LOJA,Olmedo,2022-11-01,0
LOS RIOS,Babahoyo,2022-11-01,0
LOS RIOS,Baba,2022-11-01,0
LOS RIOS,Montalvo,2022-11-01,0
LOS RIOS,Puebloviejo,2022-11-01,0
LOS RIOS,Quevedo,2022-11-01,0
LOS RIOS,Urdaneta,2022-11-01,0
LOS RIOS,Ventanas,2022-11-01,0
LOS RIOS,Vinces,2022-11-01,0
LOS RIOS,Palenque,2022-11-01,0
LOS RIOS,Buena Fe,2022-11-01,0
LOS RIOS,Valencia,2022-11-01,0
LOS RIOS,Mocache,2022-11-01,0
LOS RIOS,Quinsaloma,2022-11-01,0
MANABI,Portoviejo,2022-11-01,0
MANABI,Bolivar,2022-11-01,0
MANABI,Chone,2022-11-01,0
MANABI,El Carmen,2022-11-01,0
MANABI,Flavio Alfaro,2022-11-01,0
MANABI,Jipijapa,2022-11-01,0
MANABI,Junin,2022-11-01,0
MANABI,Manta,2022-11-01,0
MANABI,Montecristi,2022-11-01,0
MANABI,Pajan,2022-11-01,0
MANABI,Pichincha,2022-11-01,0
MANABI,Rocafuerte,2022-11-01,0
MANABI,Santa Ana,2022-11-01,0
MANABI,Sucre,2022-11-01,0
MANABI,Tosagua,2022-11-01,0
MANABI,24 De Mayo,2022-11-01,0
MANABI,Pedernales,2022-11-01,0
MANABI,Olmedo,2022-11-01,0
MANABI,Puerto Lopez,2022-11-01,0
MANABI,Jama,2022-11-01,0
MANABI,Jaramijo,2022-11-01,0
MANABI,San Vicente,2022-11-01,0
MORONA SANTIAGO,Morona,2022-11-01,0
MORONA SANTIAGO,Gualaquiza,2022-11-01,0
MORONA SANTIAGO,Limon Indanza,2022-11-01,0
MORONA SANTIAGO,Palora,2022-11-01,0
MORONA SANTIAGO,Santiago,2022-11-01,0
MORONA SANTIAGO,Sucua,2022-11-01,0
MORONA SANTIAGO,Huamboya,2022-11-01,0
MORONA SANTIAGO,San Juan Bosco,2022-11-01,0
MORONA SANTIAGO,Taisha,2022-11-01,0
MORONA SANTIAGO,Logroño,2022-11-01,0
MORONA SANTIAGO,Pablo Sexto,2022-11-01,0
MORONA SANTIAGO,Canton Tiwintza,2022-11-01,0
NAPO,Tena,2022-11-01,0
NAPO,Archidona,2022-11-01,1
NAPO,El Chaco,2022-11-01,0
NAPO,Quijos,2022-11-01,0
NAPO,Carlos Julio Arosemena Tola,2022-11-01,0
PASTAZA,Pastaza,2022-11-01,0
PASTAZA,Mera,2022-11-01,0
PASTAZA,Santa Clara,2022-11-01,0
PASTAZA,Arajuno,2022-11-01,0
PICHINCHA,Quito,2022-11-01,1
PICHINCHA,Cayambe,2022-11-01,0
PICHINCHA,Mejia,2022-11-01,0
PICHINCHA,Pedro Moncayo,2022-11-01,0
PICHINCHA,Rumiñahui,2022-11-01,0
PICHINCHA,San Miguel De Los Bancos,2022-11-01,0
PICHINCHA,Pedro Vicente Maldonado,2022-11-01,0
PICHINCHA,Puerto Quito,2022-11-01,0
TUNGURAHUA,Ambato,2022-11-01,0
TUNGURAHUA,Baños De Agua Santa,2022-11-01,0
TUNGURAHUA,Cevallos,2022-11-01,0
TUNGURAHUA,Mocha,2022-11-01,0
TUNGURAHUA,Patate,2022-11-01,0
TUNGURAHUA,Quero,2022-11-01,0
TUNGURAHUA,San Pedro De Pelileo,2022-11-01,0
TUNGURAHUA,Santiago De Pillaro,2022-11-01,0
TUNGURAHUA,Tisaleo,2022-11-01,0
ZAMORA CHINCHIPE,Zamora,2022-11-01,0
ZAMORA CHINCHIPE,Chinchipe,2022-11-01,0
ZAMORA CHINCHIPE,Nangaritza,2022-11-01,0
ZAMORA CHINCHIPE,Yacuambi,2022-11-01,0
ZAMORA CHINCHIPE,Yantzaza (Yanzatza),2022-11-01,0
ZAMORA CHINCHIPE,El Pangui,2022-11-01,0
ZAMORA CHINCHIPE,Centinela Del Condor,2022-11-01,0
ZAMORA CHINCHIPE,Palanda,2022-11-01,0
ZAMORA CHINCHIPE,Paquisha,2022-11-01,0
GALAPAGOS,San Cristobal,2022-11-01,0
GALAPAGOS,Isabela,2022-11-01,0
GALAPAGOS,Santa Cruz,2022-11-01,0
SUCUMBIOS,Lago Agrio,2022-11-01,0
SUCUMBIOS,Gonzalo Pizarro,2022-11-01,0
SUCUMBIOS,Putumayo,2022-11-01,0
SUCUMBIOS,Shushufindi,2022-11-01,0
SUCUMBIOS,Sucumbios,2022-11-01,0
SUCUMBIOS,Cascales,2022-11-01,0
SUCUMBIOS,Cuyabeno,2022-11-01,0
ORELLANA,Orellana,2022-11-01,0
ORELLANA,Aguarico,2022-11-01,0
ORELLANA,La Joya De Los Sachas,2022-11-01,0
ORELLANA,Loreto,2022-11-01,0
SANTO DOMINGO DE LOS TSACHILAS,Santo Domingo,2022-11-01,0
SANTO DOMINGO DE LOS TSACHILAS,La Concordia,2022-11-01,0
SANTA ELENA,Santa Elena,2022-11-01,0
SANTA ELENA,La Libertad,2022-11-01,0
SANTA ELENA,Salinas,2022-11-01,0
TOTAL NACIONAL,Total Nacional,2022-11-01,6
AZUAY,Cuenca,2022-12-01,0
AZUAY,Giron,2022-12-01,0
AZUAY,Gualaceo,2022-12-01,0
AZUAY,Nabon,2022-12-01,0
AZUAY,Paute,2022-12-01,0
AZUAY,Pucara,2022-12-01,0
AZUAY,San Fernando,2022-12-01,0
AZUAY,Santa Isabel,2022-12-01,0
AZUAY,Sigsig,2022-12-01,0
AZUAY,Oña,2022-12-01,0
AZUAY,Chordeleg,2022-12-01,0
AZUAY,El Pan,2022-12-01,0
AZUAY,Sevilla De Oro,2022-12-01,0
AZUAY,Guachapala,2022-12-01,0
AZUAY,Camilo Ponce Enriquez,2022-12-01,0
BOLIVAR,Guaranda,2022-12-01,0
BOLIVAR,Chillanes,2022-12-01,0
BOLIVAR,Chimbo,2022-12-01,0
BOLIVAR,Echeandia,2022-12-01,0
BOLIVAR,San Miguel,2022-12-01,0
BOLIVAR,Caluma,2022-12-01,0
BOLIVAR,Las Naves,2022-12-01,0
CANAR,Azogues,2022-12-01,0
CANAR,Biblian,2022-12-01,0
CANAR,Cañar,2022-12-01,0
CANAR,La Troncal,2022-12-01,0
CANAR,El Tambo,2022-12-01,0
CANAR,Deleg,2022-12-01,0
CANAR,Suscal,2022-12-01,0
CARCHI,Tulcan,2022-12-01,0
CARCHI,Bolivar,2022-12-01,0
CARCHI,Espejo,2022-12-01,0
CARCHI,Mira,2022-12-01,0
CARCHI,Montufar,2022-12-01,0
CARCHI,San Pedro De Huaca,2022-12-01,0
COTOPAXI,Latacunga,2022-12-01,0
COTOPAXI,La Mana,2022-12-01,0
COTOPAXI,Pangua,2022-12-01,0
COTOPAXI,Pujili,2022-12-01,0
COTOPAXI,Salcedo,2022-12-01,0
COTOPAXI,Saquisili,2022-12-01,0
COTOPAXI,Sigchos,2022-12-01,0
CHIMBORAZO,Riobamba,2022-12-01,1
CHIMBORAZO,Alausi,2022-12-01,0
CHIMBORAZO,Colta,2022-12-01,0
CHIMBORAZO,Chambo,2022-12-01,0
CHIMBORAZO,Chunchi,2022-12-01,0
CHIMBORAZO,Guamote,2022-12-01,0
CHIMBORAZO,Guano,2022-12-01,0
CHIMBORAZO,Pallatanga,2022-12-01,0
CHIMBORAZO,Penipe,2022-12-01,0
CHIMBORAZO,Cumanda,2022-12-01,0
EL ORO,Machala,2022-12-01,0
EL ORO,Arenillas,2022-12-01,0
EL ORO,Atahualpa,2022-12-01,0
EL ORO,Balsas,2022-12-01,0
EL ORO,Chilla,2022-12-01,0
EL ORO,El Guabo,2022-12-01,0
EL ORO,Huaquillas,2022-12-01,0
EL ORO,Marcabeli,2022-12-01,0
EL ORO,Pasaje,2022-12-01,0
EL ORO,Piñas,2022-12-01,0
EL ORO,Portovelo,2022-12-01,0
EL ORO,Santa Rosa,2022-12-01,0
EL ORO,Zaruma,2022-12-01,0
EL ORO,Las Lajas,2022-12-01,0
ESMERALDAS,Esmeraldas,2022-12-01,0
ESMERALDAS,Eloy Alfaro,2022-12-01,0
ESMERALDAS,Muisne,2022-12-01,0
ESMERALDAS,Quininde,2022-12-01,0
ESMERALDAS,San Lorenzo,2022-12-01,1
ESMERALDAS,Atacames,2022-12-01,0
ESMERALDAS,Rioverde,2022-12-01,0
GUAYAS,Guayaquil,2022-12-01,0
GUAYAS,Alfredo Baquerizo Moreno (Jujan),2022-12-01,0
GUAYAS,Balao,2022-12-01,0
GUAYAS,Balzar,2022-12-01,0
GUAYAS,Colimes,2022-12-01,0
GUAYAS,Daule,2022-12-01,0
GUAYAS,Duran,2022-12-01,0
GUAYAS,El Empalme,2022-12-01,0
GUAYAS,El Triunfo,2022-12-01,0
GUAYAS,Milagro,2022-12-01,0
GUAYAS,Naranjal,2022-12-01,0
GUAYAS,Naranjito,2022-12-01,0
GUAYAS,Palestina,2022-12-01,0
GUAYAS,Pedro Carbo,2022-12-01,1
GUAYAS,Samborondon,2022-12-01,0
GUAYAS,Santa Lucia,2022-12-01,0
GUAYAS,Salitre (Urbina Jado),2022-12-01,0
GUAYAS,San Jacinto De Yaguachi,2022-12-01,1
GUAYAS,Playas,2022-12-01,0
GUAYAS,Simon Bolivar,2022-12-01,0
GUAYAS,Coronel Marcelino Maridueña,2022-12-01,0
GUAYAS,Lomas De Sargentillo,2022-12-01,0
GUAYAS,Nobol,2022-12-01,0
GUAYAS,Gral Antonio Elizalde,2022-12-01,0
GUAYAS,Isidro Ayora,2022-12-01,0
IMBABURA,Ibarra,2022-12-01,1
IMBABURA,Antonio Ante,2022-12-01,0
IMBABURA,Cotacachi,2022-12-01,0
IMBABURA,Otavalo,2022-12-01,0
IMBABURA,Pimampiro,2022-12-01,0
IMBABURA,San Miguel De Urcuqui,2022-12-01,0
LOJA,Loja,2022-12-01,0
LOJA,Calvas,2022-12-01,0
LOJA,Catamayo,2022-12-01,0
LOJA,Celica,2022-12-01,0
LOJA,Chaguarpamba,2022-12-01,0
LOJA,Espindola,2022-12-01,0
LOJA,Gonzanama,2022-12-01,0
LOJA,Macara,2022-12-01,0
LOJA,Paltas,2022-12-01,0
LOJA,Puyango,2022-12-01,0
LOJA,Saraguro,2022-12-01,0
LOJA,Sozoranga,2022-12-01,0
LOJA,Zapotillo,2022-12-01,0
LOJA,Pindal,2022-12-01,0
LOJA,Quilanga,2022-12-01,0
LOJA,Olmedo,2022-12-01,0
LOS RIOS,Babahoyo,2022-12-01,1
LOS RIOS,Baba,2022-12-01,0
LOS RIOS,Montalvo,2022-12-01,0
LOS RIOS,Puebloviejo,2022-12-01,0
LOS RIOS,Quevedo,2022-12-01,0
LOS RIOS,Urdaneta,2022-12-01,0
LOS RIOS,Ventanas,2022-12-01,0
LOS RIOS,Vinces,2022-12-01,0
LOS RIOS,Palenque,2022-12-01,0
LOS RIOS,Buena Fe,2022-12-01,0
LOS RIOS,Valencia,2022-12-01,0
LOS RIOS,Mocache,2022-12-01,0
LOS RIOS,Quinsaloma,2022-12-01,0
MANABI,Portoviejo,2022-12-01,1
MANABI,Bolivar,2022-12-01,0
MANABI,Chone,2022-12-01,0
MANABI,El Carmen,2022-12-01,0
MANABI,Flavio Alfaro,2022-12-01,0
MANABI,Jipijapa,2022-12-01,0
MANABI,Junin,2022-12-01,0
MANABI,Manta,2022-12-01,0
MANABI,Montecristi,2022-12-01,0
MANABI,Pajan,2022-12-01,0
MANABI,Pichincha,2022-12-01,0
MANABI,Rocafuerte,2022-12-01,0
MANABI,Santa Ana,2022-12-01,0
MANABI,Sucre,2022-12-01,1
MANABI,Tosagua,2022-12-01,0
MANABI,24 De Mayo,2022-12-01,0
MANABI,Pedernales,2022-12-01,0
MANABI,Olmedo,2022-12-01,0
MANABI,Puerto Lopez,2022-12-01,0
MANABI,Jama,2022-12-01,0
MANABI,Jaramijo,2022-12-01,0
MANABI,San Vicente,2022-12-01,0
MORONA SANTIAGO,Morona,2022-12-01,0
MORONA SANTIAGO,Gualaquiza,2022-12-01,0
MORONA SANTIAGO,Limon Indanza,2022-12-01,0
MORONA SANTIAGO,Palora,2022-12-01,0
MORONA SANTIAGO,Santiago,2022-12-01,0
MORONA SANTIAGO,Sucua,2022-12-01,0
MORONA SANTIAGO,Huamboya,2022-12-01,0
MORONA SANTIAGO,San Juan Bosco,2022-12-01,0
MORONA SANTIAGO,Taisha,2022-12-01,0
MORONA SANTIAGO,Logroño,2022-12-01,0
MORONA SANTIAGO,Pablo Sexto,2022-12-01,0
MORONA SANTIAGO,Canton Tiwintza,2022-12-01,0
NAPO,Tena,2022-12-01,0
NAPO,Archidona,2022-12-01,0
NAPO,El Chaco,2022-12-01,0
NAPO,Quijos,2022-12-01,0
NAPO,Carlos Julio Arosemena Tola,2022-12-01,0
PASTAZA,Pastaza,2022-12-01,0
PASTAZA,Mera,2022-12-01,0
PASTAZA,Santa Clara,2022-12-01,0
PASTAZA,Arajuno,2022-12-01,0
PICHINCHA,Quito,2022-12-01,0
PICHINCHA,Cayambe,2022-12-01,0
PICHINCHA,Mejia,2022-12-01,0
PICHINCHA,Pedro Moncayo,2022-12-01,0
PICHINCHA,Rumiñahui,2022-12-01,0
PICHINCHA,San Miguel De Los Bancos,2022-12-01,0
PICHINCHA,Pedro Vicente Maldonado,2022-12-01,0
PICHINCHA,Puerto Quito,2022-12-01,0
TUNGURAHUA,Ambato,2022-12-01,1
